"","looker_id","names_x","X","names_y","Y"
"1099",19,"ir_width_right_alt_x2",7980.83002807436,"ir_width_right_alt_y2",3845.13916470654
"1100",20,"ir_width_right_alt_x2",7660.67875725948,"ir_width_right_alt_y2",4504.47547013603
"1101",21,"ir_width_right_alt_x2",7930.96996339001,"ir_width_right_alt_y2",4136.53899354865
"1102",22,"ir_width_right_alt_x2",7723.34142190986,"ir_width_right_alt_y2",4293.73900752329
"1103",23,"ir_width_right_alt_x2",7723.1675816961,"ir_width_right_alt_y2",4282.27699116582
"1104",24,"ir_width_right_alt_x2",7611.45361721954,"ir_width_right_alt_y2",3914.35395164783
"1105",25,"ir_width_right_alt_x2",7715.09161670197,"ir_width_right_alt_y2",4151.51745513832
"1106",26,"ir_width_right_alt_x2",7817.1614402523,"ir_width_right_alt_y2",4360.99348850911
"1107",27,"ir_width_right_alt_x2",7555.26832618216,"ir_width_right_alt_y2",3958.9831891756
"1108",28,"ir_width_right_alt_x2",8094.10147854891,"ir_width_right_alt_y2",3633.81701175141
"1109",29,"ir_width_right_alt_x2",8246.75589120961,"ir_width_right_alt_y2",3951.45772518204
"1110",30,"ir_width_right_alt_x2",8201.91739492824,"ir_width_right_alt_y2",4060.10687393029
"1111",31,"ir_width_right_alt_x2",7724.93585349302,"ir_width_right_alt_y2",3716.05945413175
"1112",32,"ir_width_right_alt_x2",7486.06973794027,"ir_width_right_alt_y2",3687.79361338569
"1113",33,"ir_width_right_alt_x2",7982.88632043842,"ir_width_right_alt_y2",4025.51917885413
"1114",34,"ir_width_right_alt_x2",7947.28466432106,"ir_width_right_alt_y2",4192.41599153257
"1115",35,"ir_width_right_alt_x2",7328.69031405845,"ir_width_right_alt_y2",4586.02226060404
"1116",36,"ir_width_right_alt_x2",8052.65867241871,"ir_width_right_alt_y2",3755.44847747685
"1117",37,"ir_width_right_alt_x2",7778.63255585657,"ir_width_right_alt_y2",3823.26393571689
"1118",38,"ir_width_right_alt_x2",7524.37688882906,"ir_width_right_alt_y2",3770.06122872568
"1119",39,"ir_width_right_alt_x2",7735.35545092344,"ir_width_right_alt_y2",3915.44258641695
"1120",40,"ir_width_right_alt_x2",7526.03688494876,"ir_width_right_alt_y2",4476.51847848623
