"","looker_id","Gender","ID","set","measure","value"
"1494","M01","m","01","right","eye_opening_area",111.5
"1495","M02","m","02","left","eye_opening_area",169.151
"1496","M02","m","02","right","eye_opening_area",172.887
"1497","M03","m","03","left","eye_opening_area",157.018
"1498","M03","m","03","right","eye_opening_area",157.903
"1499","M04","m","04","left","eye_opening_area",207.228
"1500","M04","m","04","right","eye_opening_area",182.544
"1501","M05","m","05","left","eye_opening_area",169.172
"1502","M05","m","05","right","eye_opening_area",154.137
"1503","M06","m","06","left","eye_opening_area",142.704
"1504","M06","m","06","right","eye_opening_area",138.121
"1505","M07","m","07","left","eye_opening_area",90.01
"1506","M07","m","07","right","eye_opening_area",104.987
"1507","M08","m","08","left","eye_opening_area",147.123
"1508","M08","m","08","right","eye_opening_area",153.135
"1509","M09","m","09","left","eye_opening_area",150.719
"1510","M09","m","09","right","eye_opening_area",168.041
"1511","M10","m","10","left","eye_opening_area",215.297
"1512","M10","m","10","right","eye_opening_area",208.753
"1513","M11","m","11","left","eye_opening_area",116.421
"1514","M11","m","11","right","eye_opening_area",129.186
"1515","M12","m","12","left","eye_opening_area",202.776
"1516","M12","m","12","right","eye_opening_area",198.672
"1517","M13","m","13","left","eye_opening_area",140.891
"1518","M13","m","13","right","eye_opening_area",151.023
"1519","M14","m","14","left","eye_opening_area",179.299
"1520","M14","m","14","right","eye_opening_area",185.138
"1521","F01","f","01","left","iris_pupil_area",96.53
"1522","F01","f","01","right","iris_pupil_area",94.348
"1523","F02","f","02","left","iris_pupil_area",86.992
"1524","F02","f","02","right","iris_pupil_area",83.196
"1525","F03","f","03","left","iris_pupil_area",85.228
"1526","F03","f","03","right","iris_pupil_area",85.487
"1527","F04","f","04","left","iris_pupil_area",81.638
"1528","F04","f","04","right","iris_pupil_area",83.096
"1529","F05","f","05","left","iris_pupil_area",91.708
"1530","F05","f","05","right","iris_pupil_area",93.859
"1531","F07","f","07","left","iris_pupil_area",82.262
"1532","F07","f","07","right","iris_pupil_area",91.832
"1533","F08","f","08","left","iris_pupil_area",87.32
"1534","F08","f","08","right","iris_pupil_area",94.274
"1535","F09","f","09","left","iris_pupil_area",86.288
"1536","F09","f","09","right","iris_pupil_area",86.719
"1537","F10","f","10","left","iris_pupil_area",87.599
"1538","F10","f","10","right","iris_pupil_area",81.377
"1539","F11","f","11","left","iris_pupil_area",76.788
"1540","F11","f","11","right","iris_pupil_area",80.762
"1541","F12","f","12","left","iris_pupil_area",84.709
"1542","F12","f","12","right","iris_pupil_area",83.648
"1543","F13","f","13","left","iris_pupil_area",91.677
"1544","F13","f","13","right","iris_pupil_area",91.942
"1545","F14","f","14","left","iris_pupil_area",67.831
"1546","F14","f","14","right","iris_pupil_area",66.61
"1547","F15","f","15","left","iris_pupil_area",93.993
"1548","F15","f","15","right","iris_pupil_area",93.738
"1549","F16","f","16","left","iris_pupil_area",93.372
"1550","F16","f","16","right","iris_pupil_area",95.179
"1551","F17","f","17","left","iris_pupil_area",88.194
"1552","F17","f","17","right","iris_pupil_area",84.619
"1553","F18","f","18","left","iris_pupil_area",104.263
"1554","F18","f","18","right","iris_pupil_area",102.178
"1555","F19","f","19","left","iris_pupil_area",92.341
"1556","F19","f","19","right","iris_pupil_area",93.596
"1557","F20","f","20","left","iris_pupil_area",88.535
"1558","F20","f","20","right","iris_pupil_area",89.619
"1559","F21","f","21","left","iris_pupil_area",78.034
"1560","F21","f","21","right","iris_pupil_area",75.721
"1561","F22","f","22","left","iris_pupil_area",104.676
"1562","F22","f","22","right","iris_pupil_area",101.202
"1563","F23","f","23","left","iris_pupil_area",92.568
"1564","F23","f","23","right","iris_pupil_area",88.864
"1565","F24","f","24","left","iris_pupil_area",89.104
"1566","F24","f","24","right","iris_pupil_area",85.641
"1567","F25","f","25","left","iris_pupil_area",86.719
"1568","F25","f","25","right","iris_pupil_area",92.68
"1569","F26","f","26","left","iris_pupil_area",97.708
"1570","F26","f","26","right","iris_pupil_area",99.581
"1571","F28","f","28","left","iris_pupil_area",82.796
"1572","F28","f","28","right","iris_pupil_area",87.191
"1573","M01","m","01","left","iris_pupil_area",85.52
"1574","M01","m","01","right","iris_pupil_area",72.917
"1575","M02","m","02","left","iris_pupil_area",97.434
"1576","M02","m","02","right","iris_pupil_area",98.257
"1577","M03","m","03","left","iris_pupil_area",86.052
"1578","M03","m","03","right","iris_pupil_area",89.118
"1579","M04","m","04","left","iris_pupil_area",102.998
"1580","M04","m","04","right","iris_pupil_area",99.465
"1581","M05","m","05","left","iris_pupil_area",86.206
"1582","M05","m","05","right","iris_pupil_area",83.517
"1583","M06","m","06","left","iris_pupil_area",81.253
"1584","M06","m","06","right","iris_pupil_area",81.893
"1585","M07","m","07","left","iris_pupil_area",61.49
"1586","M07","m","07","right","iris_pupil_area",67.349
"1587","M08","m","08","left","iris_pupil_area",91.302
"1588","M08","m","08","right","iris_pupil_area",91.382
"1589","M09","m","09","left","iris_pupil_area",88.026
"1590","M09","m","09","right","iris_pupil_area",94.686
"1591","M10","m","10","left","iris_pupil_area",95.897
"1592","M10","m","10","right","iris_pupil_area",97.513
"1593","M11","m","11","left","iris_pupil_area",74.949
"1594","M11","m","11","right","iris_pupil_area",78.07
"1595","M12","m","12","left","iris_pupil_area",92.126
"1596","M12","m","12","right","iris_pupil_area",90.253
"1597","M13","m","13","left","iris_pupil_area",79.775
"1598","M13","m","13","right","iris_pupil_area",86.123
"1599","M14","m","14","left","iris_pupil_area",97.468
"1600","M14","m","14","right","iris_pupil_area",103.703
"1601","F01","f","01","left","sclera_area",64.707
"1602","F01","f","01","right","sclera_area",56.718
"1603","F02","f","02","left","sclera_area",72.199
"1604","F02","f","02","right","sclera_area",65.866
"1605","F03","f","03","left","sclera_area",69.511
"1606","F03","f","03","right","sclera_area",68.351
"1607","F04","f","04","left","sclera_area",52.867
"1608","F04","f","04","right","sclera_area",51.638
"1609","F05","f","05","left","sclera_area",57.973
"1610","F05","f","05","right","sclera_area",63.215
"1611","F07","f","07","left","sclera_area",48.502
"1612","F07","f","07","right","sclera_area",54.118
"1613","F08","f","08","left","sclera_area",53.104
"1614","F08","f","08","right","sclera_area",58.055
"1615","F09","f","09","left","sclera_area",103.611
"1616","F09","f","09","right","sclera_area",97.396
"1617","F10","f","10","left","sclera_area",88.494
"1618","F10","f","10","right","sclera_area",78.724
"1619","F11","f","11","left","sclera_area",36.128
"1620","F11","f","11","right","sclera_area",37.873
"1621","F12","f","12","left","sclera_area",61.702
"1622","F12","f","12","right","sclera_area",58.658
"1623","F13","f","13","left","sclera_area",82.432
"1624","F13","f","13","right","sclera_area",70.173
"1625","F14","f","14","left","sclera_area",51.894
"1626","F14","f","14","right","sclera_area",39.069
"1627","F15","f","15","left","sclera_area",68.742
"1628","F15","f","15","right","sclera_area",73.04
"1629","F16","f","16","left","sclera_area",83.392
"1630","F16","f","16","right","sclera_area",84.282
"1631","F17","f","17","left","sclera_area",50.416
"1632","F17","f","17","right","sclera_area",44.323
"1633","F18","f","18","left","sclera_area",111.584
"1634","F18","f","18","right","sclera_area",94.115
"1635","F19","f","19","left","sclera_area",65.338
"1636","F19","f","19","right","sclera_area",63.902
"1637","F20","f","20","left","sclera_area",84.154
"1638","F20","f","20","right","sclera_area",94.315
"1639","F21","f","21","left","sclera_area",54.489
"1640","F21","f","21","right","sclera_area",52.16
"1641","F22","f","22","left","sclera_area",97.649
"1642","F22","f","22","right","sclera_area",92.808
"1643","F23","f","23","left","sclera_area",74.012
"1644","F23","f","23","right","sclera_area",62.781
"1645","F24","f","24","left","sclera_area",74.361
"1646","F24","f","24","right","sclera_area",75.482
"1647","F25","f","25","left","sclera_area",77.651
"1648","F25","f","25","right","sclera_area",79.697
"1649","F26","f","26","left","sclera_area",64.169
"1650","F26","f","26","right","sclera_area",71.914
"1651","F28","f","28","left","sclera_area",61.962
"1652","F28","f","28","right","sclera_area",61.204
"1653","M01","m","01","left","sclera_area",65.721
"1654","M01","m","01","right","sclera_area",38.583
"1655","M02","m","02","left","sclera_area",71.717
"1656","M02","m","02","right","sclera_area",74.63
"1657","M03","m","03","left","sclera_area",70.966
"1658","M03","m","03","right","sclera_area",68.785
"1659","M04","m","04","left","sclera_area",104.23
"1660","M04","m","04","right","sclera_area",83.079
"1661","M05","m","05","left","sclera_area",82.966
"1662","M05","m","05","right","sclera_area",70.62
"1663","M06","m","06","left","sclera_area",61.451
"1664","M06","m","06","right","sclera_area",56.228
"1665","M07","m","07","left","sclera_area",28.52
"1666","M07","m","07","right","sclera_area",37.638
"1667","M08","m","08","left","sclera_area",55.821
"1668","M08","m","08","right","sclera_area",61.753
"1669","M09","m","09","left","sclera_area",62.693
"1670","M09","m","09","right","sclera_area",73.355
"1671","M10","m","10","left","sclera_area",119.4
"1672","M10","m","10","right","sclera_area",111.24
"1673","M11","m","11","left","sclera_area",41.472
"1674","M11","m","11","right","sclera_area",51.116
"1675","M12","m","12","left","sclera_area",110.65
"1676","M12","m","12","right","sclera_area",108.419
"1677","M13","m","13","left","sclera_area",61.116
"1678","M13","m","13","right","sclera_area",64.9
"1679","M14","m","14","left","sclera_area",81.831
"1680","M14","m","14","right","sclera_area",81.435
"1681","F01","f","01","left","hac",122.255
"1682","F01","f","01","right","hac",122.29
"1683","F02","f","02","left","hac",138.498
"1684","F02","f","02","right","hac",134.319
"1685","F03","f","03","left","hac",127.35
"1686","F03","f","03","right","hac",104
"1687","F04","f","04","left","hac",114.313
"1688","F04","f","04","right","hac",122.398
"1689","F05","f","05","left","hac",134.777
"1690","F05","f","05","right","hac",125.575
"1691","F07","f","07","left","hac",107.59
"1692","F07","f","07","right","hac",106.28
"1693","F08","f","08","left","hac",71.1796
"1694","F08","f","08","right","hac",138.148
"1695","F09","f","09","left","hac",135.546
"1696","F09","f","09","right","hac",119.883
"1697","F10","f","10","left","hac",101.721
"1698","F10","f","10","right","hac",108.365
"1699","F11","f","11","left","hac",103.756
"1700","F11","f","11","right","hac",94.3046
"1701","F12","f","12","left","hac",110.606
"1702","F12","f","12","right","hac",106.913
"1703","F13","f","13","left","hac",129.146
"1704","F13","f","13","right","hac",114.233
"1705","F14","f","14","left","hac",93.8051
"1706","F14","f","14","right","hac",71.0981
"1707","F15","f","15","left","hac",151.833
"1708","F15","f","15","right","hac",141.243
"1709","F16","f","16","left","hac",136.768
"1710","F16","f","16","right","hac",140.011
"1711","F17","f","17","left","hac",116.486
"1712","F17","f","17","right","hac",110.632
"1713","F18","f","18","left","hac",162.21
"1714","F18","f","18","right","hac",140.962
"1715","F19","f","19","left","hac",90.5826
"1716","F19","f","19","right","hac",126.169
"1717","F20","f","20","left","hac",130.646
"1718","F20","f","20","right","hac",132.714
"1719","F21","f","21","left","hac",126.69
"1720","F21","f","21","right","hac",121.503
"1721","F22","f","22","left","hac",122.057
"1722","F22","f","22","right","hac",122.354
"1723","F23","f","23","left","hac",125.68
"1724","F23","f","23","right","hac",117.224
"1725","F24","f","24","left","hac",136.905
"1726","F24","f","24","right","hac",119.519
"1727","F25","f","25","left","hac",118.194
"1728","F25","f","25","right","hac",126.66
"1729","F26","f","26","left","hac",124.433
"1730","F26","f","26","right","hac",122.093
"1731","F28","f","28","left","hac",123.17
"1732","F28","f","28","right","hac",123.823
"1733","M01","m","01","left","hac",140
"1734","M01","m","01","right","hac",122.808
"1735","M02","m","02","left","hac",137.456
"1736","M02","m","02","right","hac",123.939
"1737","M03","m","03","left","hac",113.093
"1738","M03","m","03","right","hac",93.2339
"1739","M04","m","04","left","hac",124.411
"1740","M04","m","04","right","hac",106.746
"1741","M05","m","05","left","hac",120.388
"1742","M05","m","05","right","hac",105.141
"1743","M06","m","06","left","hac",146.46
"1744","M06","m","06","right","hac",123.766
"1745","M07","m","07","left","hac",95
"1746","M07","m","07","right","hac",109.436
"1747","M08","m","08","left","hac",118.181
"1748","M08","m","08","right","hac",107.586
"1749","M09","m","09","left","hac",127.067
"1750","M09","m","09","right","hac",126.834
"1751","M10","m","10","left","hac",126.626
"1752","M10","m","10","right","hac",134.113
"1753","M11","m","11","left","hac",110.825
"1754","M11","m","11","right","hac",113.697
"1755","M12","m","12","left","hac",117.243
"1756","M12","m","12","right","hac",114.528
"1757","M13","m","13","left","hac",116.749
"1758","M13","m","13","right","hac",97.0399
"1759","M14","m","14","left","hac",125.912
"1760","M14","m","14","right","hac",112.661
"1761","F01","f","01","left","hrc",105.292
"1762","F01","f","01","right","hrc",95.8723
"1763","F02","f","02","left","hrc",108.042
"1764","F02","f","02","right","hrc",102.733
"1765","F03","f","03","left","hrc",112.37
"1766","F03","f","03","right","hrc",96.4608
"1767","F04","f","04","left","hrc",111.339
"1768","F04","f","04","right","hrc",105.21
"1769","F05","f","05","left","hrc",116.209
"1770","F05","f","05","right","hrc",109.929
"1771","F07","f","07","left","hrc",112.129
"1772","F07","f","07","right","hrc",107.949
"1773","F08","f","08","left","hrc",112.613
"1774","F08","f","08","right","hrc",106.828
"1775","F09","f","09","left","hrc",114.843
"1776","F09","f","09","right","hrc",98.9091
"1777","F10","f","10","left","hrc",90.7598
"1778","F10","f","10","right","hrc",97.9359
"1779","F11","f","11","left","hrc",101.414
"1780","F11","f","11","right","hrc",81.9687
"1781","F12","f","12","left","hrc",116.186
"1782","F12","f","12","right","hrc",99.125
"1783","F13","f","13","left","hrc",115.661
"1784","F13","f","13","right","hrc",98.5596
"1785","F14","f","14","left","hrc",110.892
"1786","F14","f","14","right","hrc",93.3655
"1787","F15","f","15","left","hrc",123.921
"1788","F15","f","15","right","hrc",115.871
"1789","F16","f","16","left","hrc",109.438
"1790","F16","f","16","right","hrc",111.492
"1791","F17","f","17","left","hrc",98.8687
"1792","F17","f","17","right","hrc",91.2903
"1793","F18","f","18","left","hrc",127.86
"1794","F18","f","18","right","hrc",115.607
"1795","F19","f","19","left","hrc",85.4777
"1796","F19","f","19","right","hrc",100.591
"1797","F20","f","20","left","hrc",114.938
"1798","F20","f","20","right","hrc",103.603
"1799","F21","f","21","left","hrc",107.714
"1800","F21","f","21","right","hrc",111.732
"1801","F22","f","22","left","hrc",102.97
"1802","F22","f","22","right","hrc",98.625
"1803","F23","f","23","left","hrc",122.58
"1804","F23","f","23","right","hrc",124.309
"1805","F24","f","24","left","hrc",130.376
"1806","F24","f","24","right","hrc",121.461
"1807","F25","f","25","left","hrc",118.776
"1808","F25","f","25","right","hrc",115.66
"1809","F26","f","26","left","hrc",102.807
"1810","F26","f","26","right","hrc",77.1543
"1811","F28","f","28","left","hrc",100.884
"1812","F28","f","28","right","hrc",108.5
"1813","M01","m","01","left","hrc",132.411
"1814","M01","m","01","right","hrc",120.148
"1815","M02","m","02","left","hrc",101.16
"1816","M02","m","02","right","hrc",96.1179
"1817","M03","m","03","left","hrc",128.281
"1818","M03","m","03","right","hrc",127.749
"1819","M04","m","04","left","hrc",109.15
"1820","M04","m","04","right","hrc",99.6726
"1821","M05","m","05","left","hrc",129.938
"1822","M05","m","05","right","hrc",107.049
"1823","M06","m","06","left","hrc",106.781
"1824","M06","m","06","right","hrc",106.454
"1825","M07","m","07","left","hrc",100.31
"1826","M07","m","07","right","hrc",107.142
"1827","M08","m","08","left","hrc",97.9363
"1828","M08","m","08","right","hrc",124.162
"1829","M09","m","09","left","hrc",106.058
"1830","M09","m","09","right","hrc",118.316
"1831","M10","m","10","left","hrc",140.762
"1832","M10","m","10","right","hrc",148.838
"1833","M11","m","11","left","hrc",120.756
"1834","M11","m","11","right","hrc",122.381
"1835","M12","m","12","left","hrc",122.47
"1836","M12","m","12","right","hrc",121.724
"1837","M13","m","13","left","hrc",102.106
"1838","M13","m","13","right","hrc",119.464
"1839","M14","m","14","left","hrc",104.208
"1840","M14","m","14","right","hrc",96.3409
"1841","F01","f","01","left","ril",0.0896601536903556
"1842","F01","f","01","right","ril",0.0850049756455245
"1843","F02","f","02","left","ril",0.0251150873537652
"1844","F02","f","02","right","ril",0.0593512332450943
"1845","F03","f","03","left","ril",0.117530888151284
"1846","F03","f","03","right","ril",0.975621190811064
"1847","F04","f","04","left","ril",0.0878966560014043
"1848","F04","f","04","right","ril",0.0571642055477241
"1849","F05","f","05","left","ril",0.0474652456305259
"1850","F05","f","05","right","ril",0.0593351111643795
"1851","F07","f","07","left","ril",0.116920425165182
"1852","F07","f","07","right","ril",0.0678419506205324
"1853","F08","f","08","left","ril",0.233477348794535
"1854","F08","f","08","right","ril",0.0609267831773287
"1855","F09","f","09","left","ril",0.0921049987608592
"1856","F09","f","09","right","ril",0.159777123633305
"1857","F10","f","10","left","ril",0.196465811425683
"1858","F10","f","10","right","ril",0.155726784726496
"1859","F11","f","11","left","ril",0.0822276474542688
"1860","F11","f","11","right","ril",0.0985306671025627
"1861","F12","f","12","left","ril",0.0985435666723718
"1862","F12","f","12","right","ril",0.136600768808347
"1863","F13","f","13","left","ril",0.0697208716009364
"1864","F13","f","13","right","ril",0.0812630190530574
"1865","F14","f","14","left","ril",0.109206486675384
"1866","F14","f","14","right","ril",0.169440917167332
"1867","F15","f","15","left","ril",0.0594790472945768
"1868","F15","f","15","right","ril",0.0633380638486942
"1869","F16","f","16","left","ril",0.0668695290272841
"1870","F16","f","16","right","ril",0.0819432423217143
"1871","F17","f","17","left","ril",0.109284436220159
"1872","F17","f","17","right","ril",0.0899429116693812
"1873","F18","f","18","left","ril",0.0765263133923895
"1874","F18","f","18","right","ril",0.116713036067875
"1875","F19","f","19","left","ril",0.258472717032535
"1876","F19","f","19","right","ril",0.0950048058301175
"1877","F20","f","20","left","ril",0.188282075178627
"1878","F20","f","20","right","ril",0.108476306915129
"1879","F21","f","21","left","ril",0.0613469659924428
"1880","F21","f","21","right","ril",0.0493466864877553
"1881","F22","f","22","left","ril",0.0851397133777058
"1882","F22","f","22","right","ril",0.0781529003141787
"1883","F23","f","23","left","ril",0.0695746161477072
"1884","F23","f","23","right","ril",0.0912868217054264
"1885","F24","f","24","left","ril",0.0785523906956709
"1886","F24","f","24","right","ril",0.0856589858930812
"1887","F25","f","25","left","ril",0.129845175254544
"1888","F25","f","25","right","ril",0.0829447710620058
"1889","F26","f","26","left","ril",0.0650743083835485
"1890","F26","f","26","right","ril",0.0659388579472428
"1891","F28","f","28","left","ril",0.0532667179093005
"1892","F28","f","28","right","ril",0.0695456799771563
"1893","M01","m","01","left","ril",0.065545321051929
"1894","M01","m","01","right","ril",0.0771658513492189
"1895","M02","m","02","left","ril",0.0756277655983107
"1896","M02","m","02","right","ril",0.0676581435760872
"1897","M03","m","03","left","ril",0.0962104018156826
"1898","M03","m","03","right","ril",0.147234275302933
"1899","M04","m","04","left","ril",0.0846074608196601
"1900","M04","m","04","right","ril",0.0788229202623404
"1901","M05","m","05","left","ril",0.0988652354860924
"1902","M05","m","05","right","ril",0.0701164775491072
"1903","M06","m","06","left","ril",0.053625314198205
"1904","M06","m","06","right","ril",0.0766969794176669
"1905","M07","m","07","left","ril",0.102407720427405
"1906","M07","m","07","right","ril",0.108319074390939
"1907","M08","m","08","left","ril",0.0777700609456328
"1908","M08","m","08","right","ril",0.124163532457383
"1909","M09","m","09","left","ril",0.0637562628941939
"1910","M09","m","09","right","ril",0.0838540048973224
"1911","M10","m","10","left","ril",0.0580945580052962
"1912","M10","m","10","right","ril",0.0810968214924391
"1913","M11","m","11","left","ril",0.0900843206318711
"1914","M11","m","11","right","ril",0.0926524455936221
"1915","M12","m","12","left","ril",0.102432190349326
"1916","M12","m","12","right","ril",0.122390804597701
"1917","M13","m","13","left","ril",0.103000268910146
"1918","M13","m","13","right","ril",0.137278940836335
"1919","M14","m","14","left","ril",0.0836965934809661
"1920","M14","m","14","right","ril",0.101450778028569
"1921","F01","f","01","left","luminance_slope",17.2886557117403
"1922","F01","f","01","right","luminance_slope",13.8575378478832
"1923","F02","f","02","left","luminance_slope",18.2690937870993
"1924","F02","f","02","right","luminance_slope",21.0947953638848
"1925","F03","f","03","left","luminance_slope",18.0203763973397
"1926","F03","f","03","right","luminance_slope",0.086522462562396
"1927","F04","f","04","left","luminance_slope",13.425370242052
"1928","F04","f","04","right","luminance_slope",12.1695815146604
"1929","F05","f","05","left","luminance_slope",21.6679796144756
"1930","F05","f","05","right","luminance_slope",17.8234333972039
"1931","F07","f","07","left","luminance_slope",64.5682050051012
"1932","F07","f","07","right","luminance_slope",8.89275643653828
"1933","F08","f","08","left","luminance_slope",9.86399855877829
"1934","F08","f","08","right","luminance_slope",20.0659433236016
"1935","F09","f","09","left","luminance_slope",21.219844388434
"1936","F09","f","09","right","luminance_slope",17.0336743393009
"1937","F10","f","10","left","luminance_slope",15.5043592244848
"1938","F10","f","10","right","luminance_slope",15.586255501539
"1939","F11","f","11","left","luminance_slope",14.1007311570765
"1940","F11","f","11","right","luminance_slope",13.2062625159294
"1941","F12","f","12","left","luminance_slope",12.8137815982761
"1942","F12","f","12","right","luminance_slope",11.1848891585676
"1943","F13","f","13","left","luminance_slope",14.2152999449642
"1944","F13","f","13","right","luminance_slope",14.6266917630187
"1945","F14","f","14","left","luminance_slope",21.3237025755268
"1946","F14","f","14","right","luminance_slope",8.86112218954085
"1947","F15","f","15","left","luminance_slope",21.263934793569
"1948","F15","f","15","right","luminance_slope",20.3987521843994
"1949","F16","f","16","left","luminance_slope",15.6111814996176
"1950","F16","f","16","right","luminance_slope",19.3945228629608
"1951","F17","f","17","left","luminance_slope",16.3418021632693
"1952","F17","f","17","right","luminance_slope",14.3044439559871
"1953","F18","f","18","left","luminance_slope",19.6392033416066
"1954","F18","f","18","right","luminance_slope",19.9051075306777
"1955","F19","f","19","left","luminance_slope",11.9432783081061
"1956","F19","f","19","right","luminance_slope",18.7280499933204
"1957","F20","f","20","left","luminance_slope",19.7299787063745
"1958","F20","f","20","right","luminance_slope",20.2626074476694
"1959","F21","f","21","left","luminance_slope",14.9423253839077
"1960","F21","f","21","right","luminance_slope",19.4935023263276
"1961","F22","f","22","left","luminance_slope",16.7020621519178
"1962","F22","f","22","right","luminance_slope",17.2838355158142
"1963","F23","f","23","left","luminance_slope",14.992961610956
"1964","F23","f","23","right","luminance_slope",17.367033097277
"1965","F24","f","24","left","luminance_slope",19.5665223170261
"1966","F24","f","24","right","luminance_slope",10.3641172389872
"1967","F25","f","25","left","luminance_slope",13.658993204826
"1968","F25","f","25","right","luminance_slope",13.899741012247
"1969","F26","f","26","left","luminance_slope",12.745495703121
"1970","F26","f","26","right","luminance_slope",13.3279116224743
"1971","F28","f","28","left","luminance_slope",13.6399375422199
"1972","F28","f","28","right","luminance_slope",18.0334386787644
"1973","M01","m","01","left","luminance_slope",20.2886789171642
"1974","M01","m","01","right","luminance_slope",24.5160002395544
"1975","M02","m","02","left","luminance_slope",18.5944834489942
"1976","M02","m","02","right","luminance_slope",16.7335889611968
"1977","M03","m","03","left","luminance_slope",15.8004079579747
"1978","M03","m","03","right","luminance_slope",12.3299169487939
"1979","M04","m","04","left","luminance_slope",17.1320177914871
"1980","M04","m","04","right","luminance_slope",14.3597401025062
"1981","M05","m","05","left","luminance_slope",10.7335948644793
"1982","M05","m","05","right","luminance_slope",14.2544739696312
"1983","M06","m","06","left","luminance_slope",20.3041603704269
"1984","M06","m","06","right","luminance_slope",15.3780969657812
"1985","M07","m","07","left","luminance_slope",10.9116386984138
"1986","M07","m","07","right","luminance_slope",15.9165745534935
"1987","M08","m","08","left","luminance_slope",17.0174377582905
"1988","M08","m","08","right","luminance_slope",15.3014464308572
"1989","M09","m","09","left","luminance_slope",12.765292693463
"1990","M09","m","09","right","luminance_slope",15.3210765365288
"1991","M10","m","10","left","luminance_slope",17.2630229990048
"1992","M10","m","10","right","luminance_slope",12.9016835016835
"1993","M11","m","11","left","luminance_slope",15.0446622502172
"1994","M11","m","11","right","luminance_slope",12.0486409155937
"1995","M12","m","12","left","luminance_slope",16.8921002204389
"1996","M12","m","12","right","luminance_slope",11.9737791299439
"1997","M13","m","13","left","luminance_slope",15.7210185422081
"1998","M13","m","13","right","luminance_slope",12.5115910263022
"1999","M14","m","14","left","luminance_slope",16.4234471604101
"2000","M14","m","14","right","luminance_slope",15.5388052908156
"2001","F01","f","01","left","whr",2.80515654322455
"2002","F01","f","01","right","whr",2.74061953999943
"2003","F02","f","02","left","whr",3.05151417178575
"2004","F02","f","02","right","whr",3.30291062488589
"2005","F03","f","03","left","whr",2.67100309497413
"2006","F03","f","03","right","whr",2.5591141517997
"2007","F04","f","04","left","whr",3.19710074308686
"2008","F04","f","04","right","whr",3.12254132135027
"2009","F05","f","05","left","whr",2.76316256173519
"2010","F05","f","05","right","whr",2.73510885835816
"2011","F07","f","07","left","whr",3.03715105141351
"2012","F07","f","07","right","whr",2.75023744089237
"2013","F08","f","08","left","whr",3.42523307906526
"2014","F08","f","08","right","whr",3.23871909092784
"2015","F09","f","09","left","whr",2.70983644338175
"2016","F09","f","09","right","whr",2.88134085905059
"2017","F10","f","10","left","whr",2.58996481661923
"2018","F10","f","10","right","whr",3.02014719167804
"2019","F11","f","11","left","whr",3.05261745883087
"2020","F11","f","11","right","whr",2.97276502198339
"2021","F12","f","12","left","whr",3.01796066840968
"2022","F12","f","12","right","whr",2.97312326227989
"2023","F13","f","13","left","whr",2.68176250106829
"2024","F13","f","13","right","whr",2.61997807189286
"2025","F14","f","14","left","whr",3.96723868954758
"2026","F14","f","14","right","whr",3.81918573853256
"2027","F15","f","15","left","whr",2.71854506693032
"2028","F15","f","15","right","whr",2.66782069835615
"2029","F16","f","16","left","whr",2.56817296455006
"2030","F16","f","16","right","whr",2.57908725423802
"2031","F17","f","17","left","whr",3.13389003781476
"2032","F17","f","17","right","whr",3.23332010180494
"2033","F18","f","18","left","whr",2.58995368721055
"2034","F18","f","18","right","whr",2.67325329854517
"2035","F19","f","19","left","whr",2.48436103663986
"2036","F19","f","19","right","whr",2.69501250922443
"2037","F20","f","20","left","whr",2.88789961742745
"2038","F20","f","20","right","whr",2.76647815912636
"2039","F21","f","21","left","whr",2.5712331889674
"2040","F21","f","21","right","whr",2.88227983035086
"2041","F22","f","22","left","whr",2.42362486771051
"2042","F22","f","22","right","whr",2.44048233365711
"2043","F23","f","23","left","whr",2.84103403083797
"2044","F23","f","23","right","whr",2.92898121682319
"2045","F24","f","24","left","whr",2.76927893144109
"2046","F24","f","24","right","whr",2.9613605453778
"2047","F25","f","25","left","whr",2.88481965682269
"2048","F25","f","25","right","whr",2.90861117969282
"2049","F26","f","26","left","whr",2.45318226744969
"2050","F26","f","26","right","whr",2.40004249878948
"2051","F28","f","28","left","whr",3.16072129076301
"2052","F28","f","28","right","whr",3.01623115474251
"2053","M01","m","01","left","whr",3.30315094983506
"2054","M01","m","01","right","whr",3.80097012404073
"2055","M02","m","02","left","whr",2.98388077034743
"2056","M02","m","02","right","whr",2.93348742807438
"2057","M03","m","03","left","whr",3.03356899891701
"2058","M03","m","03","right","whr",2.89170979481764
"2059","M04","m","04","left","whr",2.48287131747582
"2060","M04","m","04","right","whr",2.67253510335074
"2061","M05","m","05","left","whr",2.97375705901893
"2062","M05","m","05","right","whr",3.16875568613135
"2063","M06","m","06","left","whr",3.35264248192436
"2064","M06","m","06","right","whr",3.3880036519612
"2065","M07","m","07","left","whr",4.03047917586013
"2066","M07","m","07","right","whr",3.80779720928203
"2067","M08","m","08","left","whr",2.80268003399308
"2068","M08","m","08","right","whr",2.77444341412372
"2069","M09","m","09","left","whr",2.94603249475891
"2070","M09","m","09","right","whr",2.58872389538159
"2071","M10","m","10","left","whr",2.80326344478686
"2072","M10","m","10","right","whr",2.77136537430537
"2073","M11","m","11","left","whr",3.46847646834961
"2074","M11","m","11","right","whr",3.35827231439429
"2075","M12","m","12","left","whr",2.93979209759485
"2076","M12","m","12","right","whr",2.9913357509141
"2077","M13","m","13","left","whr",3.5316356187644
"2078","M13","m","13","right","whr",3.00905868763746
