number,id,Photo_id,Attractiveness,SSI,RIL,WHR,Photo_Sex
1409,29k,9082,2,2.108333333,22.93333333,2.598214286,M
1410,30k,9082,1,2.108333333,22.93333333,2.598214286,M
1411,1k,9083,4,2.127659574,16.62404092,2.489361702,M
1412,2k,9083,1,2.127659574,16.62404092,2.489361702,M
1413,3k,9083,1,2.127659574,16.62404092,2.489361702,M
1414,4k,9083,1,2.127659574,16.62404092,2.489361702,M
1415,5k,9083,2,2.127659574,16.62404092,2.489361702,M
1416,6k,9083,1,2.127659574,16.62404092,2.489361702,M
1417,7k,9083,1,2.127659574,16.62404092,2.489361702,M
1418,8k,9083,2,2.127659574,16.62404092,2.489361702,M
1419,9k,9083,2,2.127659574,16.62404092,2.489361702,M
1420,10k,9083,1,2.127659574,16.62404092,2.489361702,M
1421,11k,9083,2,2.127659574,16.62404092,2.489361702,M
1422,12k,9083,2,2.127659574,16.62404092,2.489361702,M
1423,13k,9083,1,2.127659574,16.62404092,2.489361702,M
1424,14k,9083,3,2.127659574,16.62404092,2.489361702,M
1425,15k,9083,1,2.127659574,16.62404092,2.489361702,M
1426,16k,9083,2,2.127659574,16.62404092,2.489361702,M
1427,17k,9083,1,2.127659574,16.62404092,2.489361702,M
1428,18k,9083,1,2.127659574,16.62404092,2.489361702,M
1429,19k,9083,3,2.127659574,16.62404092,2.489361702,M
1430,20k,9083,1,2.127659574,16.62404092,2.489361702,M
1431,21k,9083,2,2.127659574,16.62404092,2.489361702,M
1432,22k,9083,3,2.127659574,16.62404092,2.489361702,M
1433,23k,9083,1,2.127659574,16.62404092,2.489361702,M
1434,24k,9083,1,2.127659574,16.62404092,2.489361702,M
1435,25k,9083,3,2.127659574,16.62404092,2.489361702,M
1436,26k,9083,1,2.127659574,16.62404092,2.489361702,M
1437,27k,9083,1,2.127659574,16.62404092,2.489361702,M
1438,28k,9083,1,2.127659574,16.62404092,2.489361702,M
1439,29k,9083,1,2.127659574,16.62404092,2.489361702,M
1440,30k,9083,1,2.127659574,16.62404092,2.489361702,M
1441,1k,9102,2,1.930769231,24.78134111,2.794642857,M
1442,2k,9102,1,1.930769231,24.78134111,2.794642857,M
1443,3k,9102,2,1.930769231,24.78134111,2.794642857,M
1444,4k,9102,1,1.930769231,24.78134111,2.794642857,M
1445,5k,9102,4,1.930769231,24.78134111,2.794642857,M
1446,6k,9102,1,1.930769231,24.78134111,2.794642857,M
1447,7k,9102,1,1.930769231,24.78134111,2.794642857,M
1448,8k,9102,1,1.930769231,24.78134111,2.794642857,M
1449,9k,9102,3,1.930769231,24.78134111,2.794642857,M
1450,10k,9102,1,1.930769231,24.78134111,2.794642857,M
1451,11k,9102,1,1.930769231,24.78134111,2.794642857,M
1452,12k,9102,4,1.930769231,24.78134111,2.794642857,M
1453,13k,9102,3,1.930769231,24.78134111,2.794642857,M
1454,14k,9102,3,1.930769231,24.78134111,2.794642857,M
1455,15k,9102,2,1.930769231,24.78134111,2.794642857,M
1456,16k,9102,1,1.930769231,24.78134111,2.794642857,M
1457,17k,9102,2,1.930769231,24.78134111,2.794642857,M
1458,18k,9102,2,1.930769231,24.78134111,2.794642857,M
1459,19k,9102,2,1.930769231,24.78134111,2.794642857,M
1460,20k,9102,1,1.930769231,24.78134111,2.794642857,M
1461,21k,9102,2,1.930769231,24.78134111,2.794642857,M
1462,22k,9102,2,1.930769231,24.78134111,2.794642857,M
1463,23k,9102,1,1.930769231,24.78134111,2.794642857,M
1464,24k,9102,1,1.930769231,24.78134111,2.794642857,M
1465,25k,9102,3,1.930769231,24.78134111,2.794642857,M
1466,26k,9102,1,1.930769231,24.78134111,2.794642857,M
1467,27k,9102,1,1.930769231,24.78134111,2.794642857,M
1468,28k,9102,1,1.930769231,24.78134111,2.794642857,M
1469,29k,9102,1,1.930769231,24.78134111,2.794642857,M
1470,30k,9102,2,1.930769231,24.78134111,2.794642857,M
1471,1k,9112,1,1.817518248,33.8658147,3.593023256,M
1472,2k,9112,2,1.817518248,33.8658147,3.593023256,M
1473,3k,9112,2,1.817518248,33.8658147,3.593023256,M
1474,4k,9112,1,1.817518248,33.8658147,3.593023256,M
1475,5k,9112,1,1.817518248,33.8658147,3.593023256,M
1476,6k,9112,1,1.817518248,33.8658147,3.593023256,M
1477,7k,9112,1,1.817518248,33.8658147,3.593023256,M
1478,8k,9112,1,1.817518248,33.8658147,3.593023256,M
1479,9k,9112,1,1.817518248,33.8658147,3.593023256,M
1480,10k,9112,1,1.817518248,33.8658147,3.593023256,M
1481,11k,9112,1,1.817518248,33.8658147,3.593023256,M
1482,12k,9112,2,1.817518248,33.8658147,3.593023256,M
1483,13k,9112,2,1.817518248,33.8658147,3.593023256,M
1484,14k,9112,3,1.817518248,33.8658147,3.593023256,M
1485,15k,9112,1,1.817518248,33.8658147,3.593023256,M
1486,16k,9112,1,1.817518248,33.8658147,3.593023256,M
1487,17k,9112,1,1.817518248,33.8658147,3.593023256,M
1488,18k,9112,1,1.817518248,33.8658147,3.593023256,M
1489,19k,9112,3,1.817518248,33.8658147,3.593023256,M
1490,20k,9112,1,1.817518248,33.8658147,3.593023256,M
1491,21k,9112,1,1.817518248,33.8658147,3.593023256,M
1492,22k,9112,2,1.817518248,33.8658147,3.593023256,M
1493,23k,9112,1,1.817518248,33.8658147,3.593023256,M
1494,24k,9112,1,1.817518248,33.8658147,3.593023256,M
1495,25k,9112,2,1.817518248,33.8658147,3.593023256,M
1496,26k,9112,1,1.817518248,33.8658147,3.593023256,M
1497,27k,9112,1,1.817518248,33.8658147,3.593023256,M
1498,28k,9112,1,1.817518248,33.8658147,3.593023256,M
1499,29k,9112,1,1.817518248,33.8658147,3.593023256,M
1500,30k,9112,1,1.817518248,33.8658147,3.593023256,M
