PhotoID,InPhylogeny0no1yes,Closestin10ktrees,Species,Parvorder,Collector,Infant0Adult1,Male0Female1,WidthLeft,HeightLeft,WHRleft,ExposedEyeballLeft,IrisDiameterLeft,SSIleft,PupilB,IRHleft,IRSleft,IRBleft,ColorCategory,ArcusSenilisNo0Yes1,TemporalCrescent,LimbalRingNo0Yes1,ISBleft,OSBleft,Type,ActivPatt,Genus,Family,lightest,darkest,HC,pupHC
Cercopithecusneglectus15,1,Cercopithecus_neglectus,Cercopithecus neglectus,Catarrhini,Juan,1,-,147,81,1.814814815,116,78,1.487179487,2,37,56,25,Deep_yellow,0,1,0,5,-,2,Diurnal,Cercopithecus,Cercopithecidae,25,5,20,23
Cercopithecusneglectus16,1,Cercopithecus_neglectus,Cercopithecus neglectus,Catarrhini,Juan,1,-,127,75,1.693333333,85,60,1.416666667,5,13,76,18,Brown,0,1,0,8,-,2,Diurnal,Cercopithecus,Cercopithecidae,18,8,10,13
Cercopithecusneglectus17,1,Cercopithecus_neglectus,Cercopithecus neglectus,Catarrhini,Juan,1,-,171,103,1.660194175,124,99,1.252525253,4,19,79,40,Brown,0,1,1,46,-,1,Diurnal,Cercopithecus,Cercopithecidae,46,40,6,36
Cercopithecusneglectus18,1,Cercopithecus_neglectus,Cercopithecus neglectus,Catarrhini,Juan,1,-,87,50,1.74,66,56,1.178571429,13,22,56,27,Brown,0,1,-,-,-,-,Diurnal,Cercopithecus,Cercopithecidae,-,27,#VALUE!,14
Cercopithecusneglectus19,1,Cercopithecus_neglectus,Cercopithecus neglectus,Catarrhini,Juan,1,-,138,77,1.792207792,106,72,1.472222222,3,37,36,18,Dark_grey,0,1,1,13,13,2,Diurnal,Cercopithecus,Cercopithecidae,18,13,5,15
Cercopithecusneglectus20,1,Cercopithecus_neglectus,Cercopithecus neglectus,Catarrhini,Juan,1,-,444,277,1.602888087,378,280,1.35,3,28,80,55,Brown,0,1,1,65,66,1,Diurnal,Cercopithecus,Cercopithecidae,65,55,10,52
Cercopithecusneglectus21,1,Cercopithecus_neglectus,Cercopithecus neglectus,Catarrhini,Juan,1,-,177,96,1.84375,120,92,1.304347826,5,27,93,47,Brown,0,0,0,22,21,2,Diurnal,Cercopithecus,Cercopithecidae,47,22,25,42
Cercopithecusneglectus22,1,Cercopithecus_neglectus,Cercopithecus neglectus,Catarrhini,Juan,1,-,536,292,1.835616438,394,268,1.470149254,7,17,65,22,Brown,0,1,1,50,51,1,Diurnal,Cercopithecus,Cercopithecidae,50,22,28,15
-,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Chiropotes,Pitheciidae,-,-,#VALUE!,#VALUE!
Chiropotes satanas_1,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,87,53,1.641509434,72,52,1.384615385,1,23,84,34,Brown,0,1,1,29,-,2,Diurnal,-,-,34,29,5,33
Chiropotes satanas_2,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,0,105,62,1.693548387,81,54,1.5,21,312,26,19,Dark_grey,-,-,1,-,-,-,Diurnal,-,-,-,19,#VALUE!,-2
Chiropotes satanas_3,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,100,71,1.408450704,85,68,1.25,12,12,47,36,Brown,0,1,1,19,-,2,Diurnal,-,-,36,19,17,24
Chiropotes satanas_4,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,68,37,1.837837838,45,28,1.607142857,2,43,62,7,Black,0,1,0,12,-,1,Diurnal,-,-,12,7,5,5
Chiropotes satanas_5,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,199,121,1.644628099,149,120,1.241666667,-,29,43,31,Deep_yellow,0,1,0,26,20,2,Diurnal,-,-,31,26,5,#VALUE!
Chiropotes satanas_6,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,109,54,2.018518519,74,52,1.423076923,17,80,68,45,Deep_yellow_green,0,0,0,41,-,2,Diurnal,-,-,45,41,4,28
Chiropotes satanas_7,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,89,64,1.390625,75,56,1.339285714,36,20,59,77,Pale_orange,1,0,1,86,-,1,Diurnal,-,-,86,77,9,41
Chiropotes satanas_8,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,1,72,46,1.565217391,59,34,1.735294118,10,13,54,44,Brown,0,1,0,24,-,2,Diurnal,-,-,44,24,20,34
Chiropotes satanas_9,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,69,41,1.682926829,49,34,1.441176471,15,16,32,48,Brown,0,0,0,68,-,1,Diurnal,-,-,68,48,20,33
Chiropotes satanas_10,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,-,-,-,-,#VALUE!,#VALUE!
Chiropotes satanas_11,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,-,-,-,-,#VALUE!,#VALUE!
Chiropotes satanas_12,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,-,-,-,-,#VALUE!,#VALUE!
Chiropotes satanas_13,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,-,-,-,-,#VALUE!,#VALUE!
Chiropotes satanas_14,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,-,-,-,-,#VALUE!,#VALUE!
Chiropotes satanas_15,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,-,-,-,-,#VALUE!,#VALUE!
Chiropotes satanas_16,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,-,-,-,-,#VALUE!,#VALUE!
Chiropotes satanas_17,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,-,-,-,-,#VALUE!,#VALUE!
Chiropotes satanas_18,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,-,-,-,-,#VALUE!,#VALUE!
Chiropotes satanas_19,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,-,-,-,-,#VALUE!,#VALUE!
Chiropotes satanas_20,1,Chiropotes_satanas,Chiropotes satanas,Platyrrhini,Nantha,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,-,-,-,-,#VALUE!,#VALUE!
Chlorocebussabaeus1,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,1,187,97,1.927835052,144,124,1.161290323,7,21,65,44,Brown,0,0,1,14,-,2,Diurnal,Chlorocebus,Cercopithecidae,44,14,30,37
Chlorocebussabaeus2,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,0,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Chlorocebussabaeus3,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,0,92,62,1.483870968,72,60,1.2,8,8,55,53,Brown,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,53,#VALUE!,45
Chlorocebussabaeus4,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,-,175,108,1.62037037,157,134,1.171641791,7,32,60,35,Deep_yellow,0,1,0,6,-,2,Diurnal,Chlorocebus,Cercopithecidae,35,6,29,28
Chlorocebussabaeus5,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,-,156,80,1.95,133,97,1.371134021,10,27,67,58,Brown,0,1,1,22,73,2,Diurnal,Chlorocebus,Cercopithecidae,58,22,36,48
Chlorocebussabaeus6,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,-,205,114,1.798245614,163,148,1.101351351,4,104,95,51,Deep_yellow_green,0,1,0,2,-,2,Diurnal,Chlorocebus,Cercopithecidae,51,2,49,47
Chlorocebussabaeus7,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,0,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Chlorocebussabaeus8,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,1,232,150,1.546666667,193,160,1.20625,6,27,82,37,Brown,0,1,1,9,-,2,Diurnal,Chlorocebus,Cercopithecidae,37,9,28,31
Chlorocebussabaeus9,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,-,76,47,1.617021277,55,50,1.1,11,23,65,29,Brown,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,29,#VALUE!,18
Chlorocebussabaeus10,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,0,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Chlorocebussabaeus11,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,15,22,78,50,Brown,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,50,#VALUE!,35
Chlorocebussabaeus12,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,2,18,85,19,Brown,0,1,1,7,-,2,Diurnal,Chlorocebus,Cercopithecidae,19,7,12,17
Chlorocebussabaeus13,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,-,68,41,1.658536585,42,40,1.05,4,31,54,28,Deep_yellow,0,0,0,3,-,2,Diurnal,Chlorocebus,Cercopithecidae,28,3,25,24
Chlorocebussabaeus14,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,-,71,41,1.731707317,55,48,1.145833333,3,20,57,21,Brown,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,21,#VALUE!,18
Chlorocebussabaeus15,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,-,196,127,1.543307087,142,98,1.448979592,3,22,91,30,Brown,0,1,0,2,-,2,Diurnal,Chlorocebus,Cercopithecidae,30,2,28,27
Chlorocebussabaeus16,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,-,272,161,1.689440994,219,209,1.04784689,16,22,66,45,Brown,0,1,0,11,-,2,Diurnal,Chlorocebus,Cercopithecidae,45,11,34,29
Chlorocebussabaeus17,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,-,227,154,1.474025974,192,144,1.333333333,9,16,82,18,Brown,0,1,0,4,-,2,Diurnal,Chlorocebus,Cercopithecidae,18,4,14,9
Chlorocebussabaeus18,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,1,112,69,1.623188406,83,77,1.077922078,9,21,85,70,Brown,0,0,0,15,-,2,Diurnal,Chlorocebus,Cercopithecidae,70,15,55,61
Chlorocebussabaeus19,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,0,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Chlorocebussabaeus20,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,-,240,144,1.666666667,181,150,1.206666667,1,27,60,14,Dark_grey,0,1,0,3,-,2,Diurnal,Chlorocebus,Cercopithecidae,14,3,11,13
Chlorocebussabaeus21,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,-,198,127,1.559055118,158,140,1.128571429,13,15,61,30,Brown,0,1,0,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,30,#VALUE!,17
Chlorocebussabaeus22,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,-,131,93,1.408602151,103,86,1.197674419,3,14,92,36,Brown,0,1,0,13,-,2,Diurnal,Chlorocebus,Cercopithecidae,36,13,23,33
Chlorocebussabaeus23,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,1,194,120,1.616666667,157,120,1.308333333,16,28,58,29,Brown,0,1,0,9,-,2,Diurnal,Chlorocebus,Cercopithecidae,29,9,20,13
Chlorocebussabaeus24,1,Chlorocebus_sabaeus,Chlorocebus sabaeus,Catarrhini,Juan,1,-,173,94,1.840425532,120,106,1.132075472,4,18,64,20,Brown,0,0,0,10,-,2,Diurnal,Chlorocebus,Cercopithecidae,20,10,10,16
Chlorocebustantalus1,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,-,133,79,1.683544304,109,90,1.211111111,10,39,17,14,Dark_grey,0,0,1,15,-,1,Diurnal,Chlorocebus,Cercopithecidae,15,14,1,4
Chlorocebustantalus2,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,-,159,120,1.325,134,114,1.175438596,9,32,95,49,Deep_yellow,0,1,0,8,-,2,Diurnal,Chlorocebus,Cercopithecidae,49,8,41,40
Chlorocebustantalus3,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,-,201,100,2.01,-,-,#VALUE!,4,343,28,9,Black,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,9,#VALUE!,5
Chlorocebustantalus4,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,9,14,56,29,Brown,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,29,#VALUE!,20
Chlorocebustantalus5,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,-,114,70,1.628571429,-,-,#VALUE!,16,20,51,31,Brown,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,31,#VALUE!,15
Chlorocebustantalus6,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,-,413,227,1.81938326,317,223,1.421524664,2,25,92,13,Deep_yellow,0,0,1,10,15,2,Diurnal,Chlorocebus,Cercopithecidae,13,10,3,11
Chlorocebustantalus7,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,-,219,68,3.220588235,-,-,#VALUE!,16,18,40,27,Brown,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,27,#VALUE!,11
Chlorocebustantalus8,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,-,153,89,1.719101124,95,81,1.172839506,9,47,11,17,Dark_grey,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,17,#VALUE!,8
Chlorocebustantalus9,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,-,96,55,1.745454545,56,51,1.098039216,9,29,30,11,Dark_grey,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,11,#VALUE!,2
Chlorocebustantalus10,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,-,214,125,1.712,165,124,1.330645161,12,290,13,22,Dark_grey,0,1,0,21,-,2,Diurnal,Chlorocebus,Cercopithecidae,22,21,1,10
Chlorocebustantalus11,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,-,59,40,1.475,48,41,1.170731707,18,328,29,32,Grey,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,32,#VALUE!,14
Chlorocebustantalus12,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,-,117,64,1.828125,97,68,1.426470588,18,19,72,32,Brown,0,1,1,52,-,1,Diurnal,Chlorocebus,Cercopithecidae,52,32,20,14
Chlorocebustantalus13,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Chlorocebustantalus14,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,1,61,37,1.648648649,50,41,1.219512195,8,16,64,29,Brown,0,1,0,7,-,2,Diurnal,Chlorocebus,Cercopithecidae,29,7,22,21
Chlorocebustantalus15,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,-,122,78,1.564102564,-,-,#VALUE!,17,18,22,23,Dark_grey,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,23,#VALUE!,6
Chlorocebustantalus16,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,1,76,32,2.375,60,40,1.5,9,33,35,26,Dark_grey,0,1,0,15,-,2,Diurnal,Chlorocebus,Cercopithecidae,26,15,11,17
Chlorocebustantalus17,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,-,58,35,1.657142857,39,30,1.3,12,281,5,34,Grey,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,34,#VALUE!,22
Chlorocebustantalus18,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,13,9,39,24,Dark_grey,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,24,#VALUE!,11
Chlorocebustantalus19,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,29,35,60,37,Deep_yellow,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,37,#VALUE!,8
Chlorocebustantalus20,1,Chlorocebus_tantalus,Chlorocebus tantalus,Catarrhini,Juan,1,0,59,34,1.735294118,45,34,1.323529412,8,24,56,27,Brown,-,-,-,-,-,-,Diurnal,Chlorocebus,Cercopithecidae,-,27,#VALUE!,19
Colobusangolensis1,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,-,154,87,1.770114943,112,93,1.204301075,18,78,18,15,Dark_grey,1,0,0,24,-,1,Diurnal,Colobus,Cercopithecidae,24,15,9,-3
Colobusangolensis2,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,1,75,53,1.41509434,-,-,#VALUE!,6,26,26,14,Dark_grey,-,-,-,-,-,-,Diurnal,Colobus,Cercopithecidae,-,14,#VALUE!,8
Colobusangolensis3,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,6,28,44,12,Dark_grey,-,-,-,-,-,-,Diurnal,Colobus,Cercopithecidae,-,12,#VALUE!,6
Colobusangolensis4,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,1,102,59,1.728813559,65,58,1.120689655,12,77,18,17,Dark_grey,0,0,1,26,-,1,Diurnal,Colobus,Cercopithecidae,26,17,9,5
Colobusangolensis5,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,1,-,-,#VALUE!,-,-,#VALUE!,9,321,20,14,Dark_grey,-,-,-,-,-,-,Diurnal,Colobus,Cercopithecidae,-,14,#VALUE!,5
Colobusangolensis6,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,-,72,35,2.057142857,-,-,#VALUE!,16,276,15,20,Dark_grey,-,-,-,-,-,-,Diurnal,Colobus,Cercopithecidae,-,20,#VALUE!,4
Colobusangolensis7,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,-,121,60,2.016666667,87,62,1.403225806,4,79,80,7,Black,0,1,0,6,-,2,Diurnal,Colobus,Cercopithecidae,7,6,1,3
Colobusangolensis8,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,-,113,65,1.738461538,79,58,1.362068966,9,241,18,15,Dark_grey,0,0,1,10,-,2,Diurnal,Colobus,Cercopithecidae,15,10,5,6
Colobusangolensis9,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Colobus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Colobusangolensis10,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,-,215,111,1.936936937,148,140,1.057142857,9,45,55,31,Deep_yellow,0,1,0,-,-,-,Diurnal,Colobus,Cercopithecidae,-,31,#VALUE!,22
Colobusangolensis11,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,-,181,124,1.459677419,149,134,1.111940299,8,26,54,20,Dark_grey,1,0,0,13,-,2,Diurnal,Colobus,Cercopithecidae,20,13,7,12
Colobusangolensis12,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,-,344,210,1.638095238,263,222,1.184684685,10,21,48,27,Brown,1,0,0,14,-,2,Diurnal,Colobus,Cercopithecidae,27,14,13,17
Colobusangolensis13,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,1,150,87,1.724137931,127,94,1.35106383,8,8,42,16,Dark_grey,0,0,1,37,31,1,Diurnal,Colobus,Cercopithecidae,37,16,21,8
Colobusangolensis14,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,1,63,31,2.032258065,44,38,1.157894737,14,5,27,17,Dark_grey,0,0,1,47,-,1,Diurnal,Colobus,Cercopithecidae,47,17,30,3
Colobusangolensis15,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,-,102,59,1.728813559,-,-,#VALUE!,4,122,22,12,Dark_grey,-,-,-,-,-,-,Diurnal,Colobus,Cercopithecidae,-,12,#VALUE!,8
Colobusangolensis16,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,-,125,74,1.689189189,98,84,1.166666667,9,74,42,21,Dark_grey,1,0,0,12,-,2,Diurnal,Colobus,Cercopithecidae,21,12,9,12
Colobusangolensis17,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,-,262,132,1.984848485,191,145,1.317241379,6,61,44,14,Dark_grey,0,0,0,25,9,1,Diurnal,Colobus,Cercopithecidae,25,14,11,8
Colobusangolensis18,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,-,147,88,1.670454545,109,106,1.028301887,8,279,51,8,Black,0,0,1,20,-,1,Diurnal,Colobus,Cercopithecidae,20,8,12,0
Colobusangolensis19,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,-,114,64,1.78125,90,66,1.363636364,7,58,9,10,Dark_grey,0,1,0,13,19,1,Diurnal,Colobus,Cercopithecidae,13,10,3,3
Colobusangolensis20,1,Colobus_angolensis,Colobus angolensis,Catarrhini,Juan,1,-,42,24,1.75,31,28,1.107142857,20,38,4,29,Grey,-,-,-,-,-,-,Diurnal,Colobus,Cercopithecidae,-,29,#VALUE!,9
Colobussatanas1,1,Colobus_satanas,Colobus satanas,Catarrhini,Juan,1,0,62,40,1.55,50,48,1.041666667,17,15,18,23,Dark_grey,-,-,-,-,-,-,Diurnal,Colobus,Cercopithecidae,-,23,#VALUE!,6
Colobussatanas2,1,Colobus_satanas,Colobus satanas,Catarrhini,Juan,1,1,202,88,2.295454545,142,106,1.339622642,6,27,83,37,Brown,1,0,0,3,-,2,Diurnal,Colobus,Cercopithecidae,37,3,34,31
Colobussatanas3,1,Colobus_satanas,Colobus satanas,Catarrhini,Juan,0,1,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Colobus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Colobussatanas4,1,Colobus_satanas,Colobus satanas,Catarrhini,Juan,1,1,253,128,1.9765625,215,160,1.34375,13,20,54,31,Brown,1,0,0,14,19,2,Diurnal,Colobus,Cercopithecidae,31,14,17,18
Colobussatanas5,1,Colobus_satanas,Colobus satanas,Catarrhini,Juan,1,0,260,120,2.166666667,186,164,1.134146341,10,19,46,25,Brown,1,0,0,9,-,2,Diurnal,Colobus,Cercopithecidae,25,9,16,15
Colobussatanas6,1,Colobus_satanas,Colobus satanas,Catarrhini,Juan,1,1,113,56,2.017857143,74,61,1.213114754,5,19,72,30,Brown,1,0,0,6,-,2,Diurnal,Colobus,Cercopithecidae,30,6,24,25
Colobussatanas7,1,Colobus_satanas,Colobus satanas,Catarrhini,Juan,0,1,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Colobus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Colobussatanas8,1,Colobus_satanas,Colobus satanas,Catarrhini,Juan,1,1,117,62,1.887096774,84,72,1.166666667,10,312,23,18,Dark_grey,1,0,0,6,-,2,Diurnal,Colobus,Cercopithecidae,18,6,12,8
Colobussatanas9,1,Colobus_satanas,Colobus satanas,Catarrhini,Juan,1,0,64,22,2.909090909,37,30,1.233333333,16,152,22,25,Grey,0,0,0,14,-,2,Diurnal,Colobus,Cercopithecidae,25,14,11,9
Colobussatanas10,1,Colobus_satanas,Colobus satanas,Catarrhini,Juan,1,1,48,25,1.92,39,28,1.392857143,9,20,29,18,Dark_grey,1,0,0,8,-,2,Diurnal,Colobus,Cercopithecidae,18,8,10,9
Colobussatanas11,1,Colobus_satanas,Colobus satanas,Catarrhini,Juan,1,1,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Colobus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Colobussatanas12,1,Colobus_satanas,Colobus satanas,Catarrhini,Juan,1,1,211,107,1.971962617,171,129,1.325581395,8,289,99,13,Black,1,0,0,6,14,2,Diurnal,Colobus,Cercopithecidae,13,6,7,5
Colobussatanas13,1,Colobus_satanas,Colobus satanas,Catarrhini,Juan,1,1,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Colobus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Colobussatanas14,1,Colobus_satanas,Colobus satanas,Catarrhini,Juan,1,1,287,192,1.494791667,215,177,1.214689266,7,27,30,16,Dark_grey,1,0,0,2,-,2,Diurnal,Colobus,Cercopithecidae,16,2,14,9
Colobussatanas15,1,Colobus_satanas,Colobus satanas,Catarrhini,Juan,1,1,185,130,1.423076923,152,120,1.266666667,15,48,17,30,Grey,0,0,1,24,-,2,Diurnal,Colobus,Cercopithecidae,30,24,6,15
